	sequences per sample	iteration	C3.110101	8.031003	2.071703	C11.092001	2.40301	7.051803	7.042002	7.070101	4.020701	7.030803	4.010402	4.011602	4.120403	C14.112902	4.112003	10.120602	2.062501	C11.120501	10.061303	8.111401	3.80403	3.052601	2.021503	8.050603	8.011403	7.112902.06.MC044	3.111301.MC026	7.010201.MC242	3.011101.MC225	C11.112101.MC085	C3.092002.MC079	C3.112902.MC078	C14.110102.MC102	2.051801.MC214	7.021304.MC295	10.100501.MC108	10.110901.MC063	2.081802.MC222	2.110501.MC018	7.100101.MC257	4.052802.MC029	7.081001.MC002	4.041101.MC293	7.111402.MC259	2.022002.06.MC210	3.70501.MC223	8.030605.MC276	8.040303.MC045	4.062101.MC043	8.121401.MC285
alpha_rarefaction_2330_6.txt	2330	6	10.82128	7.99073	9.53539	9.26537	8.23822	6.46696	7.76864	8.28063	6.32562	5.66267	8.86711	8.21745	9.2049	6.53936	7.40817	7.21319	6.20329	6.63714	6.46398	4.07248	6.74155	4.05518	5.95727	6.95303	6.06087	10.25487	7.98804	6.00104	8.59587	13.32313	9.96979	7.37267	7.5363	5.45426	7.422	5.66157	6.59478	5.81908	7.69005	8.88919	10.6401	7.8378	9.88842	7.75153	7.33261	4.89912	6.92079	6.94128	9.98734	5.86085
alpha_rarefaction_2330_7.txt	2330	7	10.41639	7.35985	9.40101	8.48523	8.33258	5.95848	8.18216	7.70429	6.65719	4.81469	8.37536	8.19395	8.45233	6.10429	6.69196	7.79431	6.04623	6.79298	6.0194	3.60248	5.86351	5.17893	6.02721	6.33206	6.75466	8.86576	7.90648	5.41041	9.03048	13.34621	10.44237	7.44276	8.24273	5.63005	7.5738	5.47743	6.57842	6.43643	7.94788	9.65303	10.17784	8.27393	9.46236	6.09789	6.92181	4.06	6.94103	7.15882	9.52961	5.42423
alpha_rarefaction_2330_8.txt	2330	8	10.77952	7.69035	9.48484	7.71352	8.18816	6.38004	7.66458	8.13678	6.44303	5.76844	9.09668	8.03803	8.83222	5.95573	6.43153	6.42743	6.0524	7.00373	5.69285	5.17335	5.22505	5.17893	5.97604	6.88477	5.89908	9.17664	7.97641	6.1147	9.15571	13.01676	9.98386	7.52406	8.61913	5.12007	7.48615	6.30896	6.30487	6.63601	7.51621	9.85832	10.45442	8.20806	10.31978	7.41515	7.09033	4.82724	6.53634	6.85164	8.51368	5.1204
alpha_rarefaction_2330_9.txt	2330	9	10.30219	7.86962	9.25708	8.62797	7.27434	5.54948	7.86105	8.1273	6.79908	5.1151	8.46953	7.94443	8.68548	5.84937	6.80351	7.81776	6.14345	6.3409	5.92683	5.2741	6.29975	4.54923	6.3032	7.10372	5.53177	8.63543	7.88628	5.69379	9.07997	13.36882	10.56468	7.64257	7.77569	5.60477	7.68587	6.6774	6.62464	6.43585	8.7473	9.87689	11.14019	7.65401	10.3134	6.7872	7.42947	4.64269	6.22996	7.00806	8.65859	6.10585
alpha_rarefaction_2910_0.txt	2910	0	10.49595	7.84412	n/a	8.89718	8.6301	6.90141	7.35792	8.25272	7.01882	5.48508	8.69503	8.49625	9.59465	6.96279	8.21262	7.93461	6.06451	6.62394	6.83364	5.58925	7.04864	4.97871	5.98263	7.22514	6.51608	8.84887	8.04952	5.51125	9.27012	14.03221	10.02508	7.76542	8.67846	5.66492	8.22166	6.37027	6.92549	6.56492	8.48283	9.58797	11.29531	8.4071	10.32121	7.97388	6.99447	5.01359	6.84894	7.18116	10.19586	5.04355
alpha_rarefaction_2910_1.txt	2910	1	10.97425	7.89075	n/a	9.2053	8.77455	6.20414	7.85777	8.33168	7.37549	5.6246	9.29756	8.51602	9.35149	6.22076	7.46671	7.71889	6.18236	7.13741	6.42396	6.27268	6.35618	5.17046	5.81282	7.24481	6.54504	10.14289	8.30513	5.68994	9.20247	13.56377	9.92657	7.71907	8.34659	5.62572	8.05867	6.32515	6.73517	6.73807	7.81801	9.32434	11.58553	8.23943	10.27983	7.21546	8.10283	4.98211	6.99971	7.14404	9.26757	5.04745
alpha_rarefaction_2910_2.txt	2910	2	10.59252	7.95978	n/a	9.02399	7.60648	6.66304	7.99921	8.47875	6.73582	5.63568	8.81147	8.3314	9.68411	6.70706	8.23786	7.95683	6.03521	7.1371	6.69297	5.30133	6.07228	4.75371	5.50769	6.3902	7.15083	9.81933	8.25406	5.91248	9.14462	14.46563	10.69176	7.70651	8.22573	5.23016	7.89132	6.04978	6.72432	7.2549	7.76837	9.69985	11.03753	8.3476	10.28591	8.12954	8.09562	4.72322	7.24441	6.9483	9.50586	6.54804
alpha_rarefaction_2910_3.txt	2910	3	11.06271	7.92591	n/a	8.65523	8.8851	6.57374	8.21497	8.49878	7.22738	5.40246	9.03274	8.36717	9.45161	6.91981	7.24753	7.93659	6.12032	7.03207	6.06367	4.93454	6.56089	4.98337	6.22168	7.17612	6.48455	10.25267	8.2708	5.84366	9.32042	13.37269	10.01102	7.65937	8.5524	5.50476	7.8825	6.56682	6.91679	6.56403	7.79358	9.44767	11.26503	8.64594	10.47625	7.62172	7.50588	4.73643	7.22408	7.23854	9.47609	5.65362
alpha_rarefaction_2910_4.txt	2910	4	10.05726	8.1123	n/a	8.62148	9.13546	6.64154	8.29391	8.45564	6.93499	5.28404	9.18332	8.42847	9.84586	7.56563	7.72735	7.5536	6.20343	7.13741	7.01944	5.0489	6.45637	4.26917	6.34937	6.98508	6.99419	8.92925	8.09149	5.88161	9.27167	13.9572	10.38646	7.59139	8.83154	5.65153	8.10043	6.38822	6.52311	7.09285	7.64887	9.89679	11.29196	7.83795	10.70011	8.0499	7.22168	5.04332	6.85851	7.03366	9.3583	6.39214
alpha_rarefaction_2910_5.txt	2910	5	10.79268	8.10875	n/a	9.29904	8.15505	6.04841	8.08457	8.17269	7.14942	5.2685	9.22728	8.44859	9.2934	6.92122	8.08969	7.90548	6.19871	7.13741	6.03969	4.83971	6.13247	4.94546	6.35335	7.20139	6.16158	8.88105	8.10081	5.47968	9.15023	13.82214	10.90573	7.71711	8.19237	5.66492	8.24656	6.6147	6.99986	6.32164	8.49472	9.33506	11.31759	8.01839	10.52291	7.65218	7.94229	5.0233	7.22796	7.24377	10.10229	6.33195
alpha_rarefaction_2910_6.txt	2910	6	10.54643	7.72018	n/a	8.5544	8.96178	5.91761	7.47747	8.45332	7.30773	5.47602	9.19728	8.20572	9.6099	6.36779	8.05801	7.49881	6.19871	6.62394	6.32871	5.4228	6.39727	5.07409	6.30133	6.98017	6.77796	9.39346	8.41963	5.92132	9.1626	13.97987	10.7349	7.36159	8.11114	5.66476	8.27305	6.76073	6.84848	6.84503	8.51933	9.06855	11.26082	8.15509	10.2293	8.17834	7.28611	4.83791	7.09483	7.17957	10.1863	4.63314
alpha_rarefaction_2910_7.txt	2910	7	10.83388	7.85759	n/a	8.69784	8.18514	6.00292	8.00349	8.08052	7.25196	5.59562	9.17159	8.05181	8.95554	6.14834	7.16167	7.79637	6.16498	7.13727	6.94503	5.65058	6.36597	4.95393	6.34937	7.00186	6.41655	10.05296	8.10719	5.64227	9.28128	13.50993	10.77087	7.22924	9.35075	5.66492	7.67886	6.40677	6.59521	6.58516	8.07534	8.99919	10.65409	8.31882	10.46627	7.84605	8.01034	4.43719	7.0246	7.02078	9.91778	6.00214
alpha_rarefaction_2910_8.txt	2910	8	10.82808	7.89664	n/a	9.11967	8.59478	6.16316	6.79831	8.27043	7.4006	5.59286	9.01736	8.45771	9.68041	6.90375	7.98945	7.95698	6.19887	7.13741	6.95945	4.51173	5.74874	5.19422	6.24373	6.77904	7.16025	9.81049	8.0318	6.11533	9.08816	13.36235	10.21878	7.55386	8.92767	5.66492	8.10199	6.06665	6.42578	7.02346	7.82991	9.11763	11.08907	8.33821	10.00114	6.78803	7.94409	4.48562	7.32636	6.9514	9.83069	5.50243
alpha_rarefaction_2910_9.txt	2910	9	11.25459	7.94525	n/a	8.86066	8.69488	6.60612	8.43104	8.6691	6.98975	5.01494	9.05381	8.49871	9.24434	6.10282	7.07853	7.73628	6.07502	7.13741	7.10256	4.28313	6.18195	4.69553	6.36695	7.15266	7.14036	9.39546	8.1829	6.38681	9.23496	13.52639	10.73313	7.44914	7.90166	5.541	7.87529	5.84849	6.63461	6.81783	8.33013	9.56547	11.47365	8.38826	10.37579	7.78172	7.96263	4.95172	7.01326	7.23695	10.08012	6.17027
alpha_rarefaction_3490_0.txt	3490	0	10.44445	7.93706	n/a	9.20352	8.63823	6.39946	8.61914	8.71006	7.46066	5.67528	9.1588	8.53246	9.8541	7.70306	8.33895	n/a	6.20357	n/a	6.47342	5.09247	5.98726	5.17893	6.21772	7.1391	7.18134	9.96511	8.37374	6.25705	n/a	14.36239	10.42487	7.68173	8.68982	n/a	8.10215	6.79444	6.58491	6.88763	7.47323	10.43193	11.11906	8.31353	10.43754	8.38323	7.87619	5.12267	6.87108	7.21649	10.0249	6.54724
alpha_rarefaction_3490_1.txt	3490	1	11.56731	7.91735	n/a	9.76348	8.13055	6.4842	8.85499	8.70723	7.41529	5.77936	9.5355	8.53246	9.89351	7.41158	8.64426	n/a	6.20357	n/a	6.27259	4.65071	6.13486	4.96342	6.26255	6.97826	7.3182	9.96473	8.33023	6.50698	n/a	14.54095	10.79963	7.75901	8.77339	n/a	7.94979	6.28892	6.5944	6.99267	7.90696	10.05502	11.28726	8.56707	10.75157	8.33442	7.93461	4.05013	7.13343	7.24377	10.48033	6.07976
alpha_rarefaction_3490_2.txt	3490	2	11.17364	8.17098	n/a	9.14872	8.91471	6.13097	7.388	8.47909	7.57276	5.60879	9.48383	8.53246	9.465	6.96841	8.00349	n/a	6.19901	n/a	6.43984	5.40461	5.96271	5.17893	6.24208	6.94698	6.3833	9.76706	8.32275	6.64334	n/a	14.3166	10.98701	7.77047	8.34937	n/a	7.83659	6.97056	6.46293	6.65883	8.46489	9.35795	11.19736	8.34776	10.46831	8.01732	8.03532	4.39819	6.91474	7.24377	10.11429	6.34264
alpha_rarefaction_3490_3.txt	3490	3	11.81196	7.94224	n/a	9.28173	8.88693	6.66663	8.02882	8.62493	7.31379	5.60205	9.66256	8.53246	9.55899	7.32171	7.98238	n/a	6.20357	n/a	6.95959	4.82724	6.29054	5.00518	6.36695	7.12543	7.16919	10.74725	8.37648	6.36855	n/a	14.40384	10.4124	7.58767	8.41516	n/a	8.30578	7.00215	7.09034	6.55455	8.64663	9.35894	11.50562	8.06836	10.25869	7.85131	7.80254	5.02874	7.18809	7.24377	10.29788	5.31599
alpha_rarefaction_3490_4.txt	3490	4	10.94275	7.96535	n/a	9.73698	8.63196	6.82871	7.21039	8.54794	7.6548	5.40985	9.70162	8.53246	9.6623	7.54504	8.24532	n/a	6.20357	n/a	6.72669	5.02989	6.20576	5.19422	6.36695	7.04707	6.50647	10.17219	8.39287	6.13075	n/a	13.94674	10.84806	7.67274	9.22909	n/a	8.31934	6.73323	6.95734	6.88827	8.22511	10.15849	11.0438	8.62072	10.71392	7.34618	7.62709	5.20683	6.84202	7.18623	9.25554	6.59734
alpha_rarefaction_3490_5.txt	3490	5	10.85184	8.05526	n/a	9.87275	8.88241	6.04772	8.10697	8.701	7.01579	5.76123	9.19539	8.42073	10.07612	6.85455	7.93016	n/a	6.20357	n/a	6.83791	5.63229	6.1078	4.48002	6.34937	7.1204	7.39162	9.51464	8.35452	6.47289	n/a	13.96277	10.5246	7.78791	9.03133	n/a	8.18537	6.81428	6.98858	7.10064	8.47162	9.9973	10.93497	8.54958	10.59501	7.95812	8.04581	5.31344	7.33167	7.24377	9.56385	6.12911
alpha_rarefaction_3490_6.txt	3490	6	11.05793	7.81007	n/a	9.32417	8.77362	6.73062	8.16947	8.59576	7.50977	5.47937	9.16546	8.53246	9.25736	7.58295	8.09188	n/a	6.20357	n/a	6.1721	5.92867	6.06205	5.19422	6.36681	6.79782	6.89288	9.72245	8.04933	6.4381	n/a	14.13701	10.93758	7.86434	8.60045	n/a	8.06379	6.43383	6.8667	6.79465	8.19718	9.71879	11.36401	8.534	10.79894	7.93399	7.16859	5.19225	7.2206	7.23711	10.34504	5.85118
alpha_rarefaction_3490_7.txt	3490	7	10.79478	8.15279	n/a	9.75592	8.03452	6.47503	8.27289	8.49898	6.86545	5.61352	9.33513	8.53246	9.82333	6.99513	8.24277	n/a	6.20357	n/a	6.42804	4.50033	6.27347	5.17893	6.07952	7.08434	6.90355	10.13837	8.09697	6.28875	n/a	14.09765	10.77557	7.86434	9.09389	n/a	8.0546	6.74543	6.9199	6.85329	8.84544	9.89824	11.61952	8.38431	10.90771	8.36995	7.93563	5.00148	7.26693	7.22619	10.15846	5.50738
alpha_rarefaction_3490_8.txt	3490	8	10.77501	8.10796	n/a	8.79091	8.84716	6.322	8.45149	8.71209	7.13402	5.89679	9.75381	8.48681	9.50774	6.6181	8.54085	n/a	6.20357	n/a	6.70255	5.8632	7.18002	5.17893	6.36695	6.7479	6.42227	9.90398	8.40437	6.6255	n/a	14.01435	10.98716	7.86434	9.38447	n/a	7.92849	6.05101	6.3929	7.53132	8.90154	10.34445	11.37126	8.53386	10.69616	7.94673	8.60696	4.90527	6.98229	7.21916	10.38471	6.81844
alpha_rarefaction_3490_9.txt	3490	9	10.0684	7.85474	n/a	9.49821	9.11369	6.93724	8.25466	8.65448	7.3958	5.74458	9.06038	8.53246	9.55346	6.90393	7.6268	n/a	6.20357	n/a	6.4737	4.46658	6.74385	5.07409	5.90592	7.09676	7.04654	10.39134	8.26546	5.97685	n/a	14.1776	10.854	7.72098	9.48823	n/a	8.33223	6.79787	6.84613	6.79033	8.51804	9.93179	11.01466	8.40786	10.92137	7.74902	7.64206	5.09522	7.26951	7.23895	10.11446	5.46157
alpha_rarefaction_4070_0.txt	4070	0	10.9224	8.03343	n/a	9.93737	9.48822	6.14735	9.27628	8.71328	7.49144	5.83054	9.99457	n/a	9.939	7.47253	7.8659	n/a	n/a	n/a	6.30631	5.24566	6.93482	5.19422	n/a	7.23117	7.20328	10.38079	8.45128	6.39796	n/a	14.80992	n/a	n/a	9.50363	n/a	8.36078	6.74989	6.71309	7.38562	8.28101	10.31063	11.88509	8.64594	10.93096	7.67073	7.99239	5.28599	7.21179	n/a	10.45211	6.74078
alpha_rarefaction_4070_1.txt	4070	1	10.64497	8.11923	n/a	9.5508	9.37897	7.02867	8.76965	8.78455	7.56362	5.50124	9.75287	n/a	9.71888	7.70241	8.88332	n/a	n/a	n/a	6.72655	5.61337	6.80015	5.19422	n/a	7.18441	6.62653	9.96012	8.21804	6.42295	n/a	14.38253	n/a	n/a	8.3921	n/a	8.3605	6.46747	6.84981	6.54907	8.51671	10.34777	11.35578	8.64594	10.66953	8.29289	8.65235	4.86517	7.21411	n/a	10.44302	6.07102
alpha_rarefaction_4070_2.txt	4070	2	11.46277	8.17118	n/a	9.79956	8.8714	6.4665	8.34175	8.82019	7.32125	5.86273	9.54651	n/a	9.78671	7.65603	8.74355	n/a	n/a	n/a	6.94503	6.16268	5.73485	4.97871	n/a	7.24925	7.12344	10.4896	8.21033	6.76217	n/a	14.47075	n/a	n/a	9.68531	n/a	8.32611	6.7143	6.9024	6.65775	8.73348	10.30186	11.52521	8.47089	10.57485	8.14555	8.54683	5.03085	6.68126	n/a	10.08401	6.77575
alpha_rarefaction_4070_3.txt	4070	3	11.29374	8.10258	n/a	9.49039	9.48765	6.73013	8.64603	8.82019	7.05334	5.99826	9.37998	n/a	9.64481	8.03531	8.79144	n/a	n/a	n/a	6.96917	5.90894	7.17951	5.19422	n/a	7.32157	6.72919	10.54375	8.42261	6.79366	n/a	14.70556	n/a	n/a	9.20219	n/a	8.36078	6.85859	6.67662	6.54135	7.95531	10.07937	11.93867	8.11232	10.74034	8.09137	7.66663	5.3472	6.91459	n/a	10.44695	6.80509
alpha_rarefaction_4070_4.txt	4070	4	10.90818	8.00114	n/a	9.50003	8.40797	6.4876	8.81484	8.8093	7.12838	5.81601	9.54157	n/a	9.58636	7.35298	8.66419	n/a	n/a	n/a	6.39934	6.1991	6.32721	4.97024	n/a	7.17081	7.27683	10.49606	8.3231	5.9488	n/a	13.62062	n/a	n/a	8.71799	n/a	8.35618	6.61874	7.04928	6.98303	8.20321	10.59226	11.29606	8.64594	10.6778	8.33006	8.26211	5.07731	7.42987	n/a	10.02849	6.81733
alpha_rarefaction_4070_5.txt	4070	5	11.21766	8.32802	n/a	8.97858	9.15729	6.25659	8.92925	8.71342	7.47931	5.54227	9.54267	n/a	10.00349	7.41995	8.40624	n/a	n/a	n/a	6.1712	5.70378	5.73351	4.90034	n/a	7.07619	7.39191	10.24933	8.24073	7.28877	n/a	14.76785	n/a	n/a	8.92965	n/a	8.36078	6.53198	6.51057	7.43943	8.67098	10.13103	11.62961	8.64608	10.82394	8.02708	8.23427	5.16271	6.8044	n/a	10.2926	6.79551
alpha_rarefaction_4070_6.txt	4070	6	11.48302	8.28286	n/a	9.93723	8.95752	6.39528	8.65426	8.82019	7.12747	5.77214	10.0322	n/a	9.60717	7.35982	8.38356	n/a	n/a	n/a	7.13628	5.86579	7.06429	5.19422	n/a	6.9947	7.39162	10.05445	8.16664	6.44396	n/a	14.94398	n/a	n/a	9.16248	n/a	8.36078	7.06652	7.05502	6.65815	8.33157	10.01007	11.1912	8.47089	10.78987	7.93541	8.14235	4.30316	7.416	n/a	10.69222	6.80153
alpha_rarefaction_4070_7.txt	4070	7	11.69494	8.16314	n/a	9.59313	9.07243	6.79323	8.74515	8.82019	7.79378	5.70529	9.78672	n/a	10.0176	7.42697	8.97247	n/a	n/a	n/a	6.95959	5.4757	6.60565	5.19422	n/a	6.83156	7.30999	9.98981	8.50249	6.78583	n/a	14.54388	n/a	n/a	9.28361	n/a	8.36062	6.52759	6.92432	7.13417	8.54743	10.63566	11.25614	8.55936	10.61311	7.5433	8.2106	5.06263	7.1881	n/a	10.46448	6.21537
alpha_rarefaction_4070_8.txt	4070	8	10.89629	7.94806	n/a	9.90337	8.96338	6.99657	8.49374	8.65294	7.44762	5.55912	9.85336	n/a	9.97537	7.37722	8.77138	n/a	n/a	n/a	6.71711	4.84569	6.99742	5.19422	n/a	7.15711	7.28925	9.83813	8.43998	6.67397	n/a	14.25515	n/a	n/a	9.58534	n/a	8.36078	6.449	6.62247	7.00155	8.16001	10.51175	11.06456	8.64608	10.88927	8.09958	8.08248	4.96104	7.50296	n/a	10.74729	6.64189
alpha_rarefaction_4070_9.txt	4070	9	11.7761	8.34231	n/a	9.91974	9.25944	6.62142	8.71814	8.82019	7.30844	5.76182	9.8214	n/a	9.82879	6.42363	8.30712	n/a	n/a	n/a	7.1267	5.3894	7.0203	5.19422	n/a	6.99746	7.15932	10.92213	8.28028	6.51632	n/a	14.34806	n/a	n/a	8.93476	n/a	8.36078	6.55247	6.89372	7.22649	7.79062	10.40688	11.9223	8.60346	10.84179	8.23561	8.32375	5.25873	6.65871	n/a	10.32898	6.5514
alpha_rarefaction_4650_0.txt	4650	0	11.54965	8.30591	n/a	9.56067	9.05149	5.99967	8.82501	n/a	7.2508	5.98795	10.0322	n/a	10.22018	7.56334	8.8171	n/a	n/a	n/a	7.13642	6.27985	6.83171	5.19422	n/a	7.33243	7.39191	10.71912	8.50235	6.5905	n/a	14.49483	n/a	n/a	8.96021	n/a	n/a	6.75818	7.03583	7.27627	8.68825	10.79343	11.88401	n/a	10.93596	8.09894	8.31377	4.96646	7.53466	n/a	10.47647	n/a
alpha_rarefaction_4650_1.txt	4650	1	11.34267	8.16728	n/a	9.7725	9.28523	6.98	8.99631	n/a	7.6573	5.41733	10.0322	n/a	10.07504	7.46002	8.42894	n/a	n/a	n/a	7.13642	5.91737	7.04	5.19422	n/a	7.35206	7.13318	10.87593	8.50249	6.0181	n/a	14.78967	n/a	n/a	9.50556	n/a	n/a	6.88105	6.85277	7.41171	8.6923	10.6682	11.88637	n/a	10.7362	8.45714	8.29011	4.96648	7.52474	n/a	10.25233	n/a
alpha_rarefaction_4650_2.txt	4650	2	11.32445	8.34231	n/a	9.7749	9.46006	6.98684	9.20041	n/a	7.56261	5.76196	9.81713	n/a	10.33473	7.46377	9.08533	n/a	n/a	n/a	7.13642	5.93484	6.97074	5.19422	n/a	7.40105	7.39191	10.81934	8.50249	6.88631	n/a	14.89089	n/a	n/a	9.18305	n/a	n/a	6.85534	7.19965	7.47491	8.92444	10.51594	11.89623	n/a	10.92168	8.13242	8.26937	4.94958	7.47765	n/a	10.68627	n/a
alpha_rarefaction_4650_3.txt	4650	3	11.77144	8.03691	n/a	9.81545	9.15564	7.11025	9.0996	n/a	7.09101	5.82012	9.76625	n/a	10.25701	8.00562	8.33624	n/a	n/a	n/a	7.13628	6.20817	6.46225	5.19422	n/a	7.24059	7.16422	10.86868	8.50249	6.1411	n/a	14.5575	n/a	n/a	9.15555	n/a	n/a	7.62227	7.05522	6.99838	8.95937	10.72616	11.81161	n/a	10.93093	8.11456	8.34828	5.30304	6.90349	n/a	10.3624	n/a
alpha_rarefaction_4650_4.txt	4650	4	10.783	8.0892	n/a	9.32566	9.07534	6.96878	8.77712	n/a	7.45129	5.86936	10.0322	n/a	10.06236	7.43622	7.93693	n/a	n/a	n/a	6.94489	5.86299	7.22445	5.19422	n/a	7.0918	7.04895	10.28365	8.44239	6.49209	n/a	14.69743	n/a	n/a	9.02871	n/a	n/a	6.50921	7.13954	7.29167	7.83127	10.55108	11.90791	n/a	10.94243	8.1051	8.30452	5.12267	7.69957	n/a	10.43845	n/a
alpha_rarefaction_4650_5.txt	4650	5	11.36644	8.32859	n/a	9.68152	9.53092	7.10197	8.60105	n/a	7.54464	5.7156	9.99508	n/a	10.13405	7.24163	8.43894	n/a	n/a	n/a	7.13628	6.38192	6.74062	5.19422	n/a	7.44864	7.38694	10.80778	8.50249	6.77317	n/a	14.76964	n/a	n/a	9.56587	n/a	n/a	6.6791	7.04701	6.81772	9.15803	10.56095	11.98556	n/a	10.80208	8.27434	7.96944	4.88326	7.35762	n/a	10.67119	n/a
alpha_rarefaction_4650_6.txt	4650	6	11.4478	8.31444	n/a	9.82771	8.98165	6.92062	9.1165	n/a	7.67268	5.98868	10.0322	n/a	10.16638	7.45153	8.35451	n/a	n/a	n/a	6.4737	5.87314	6.67904	5.19422	n/a	6.93582	7.39191	10.92197	8.44239	6.29558	n/a	14.24624	n/a	n/a	9.18447	n/a	n/a	7.1745	6.69363	7.28625	9.01489	10.30903	11.98164	n/a	10.94307	8.20689	8.4889	5.37465	6.72645	n/a	10.78928	n/a
alpha_rarefaction_4650_7.txt	4650	7	11.62107	7.98943	n/a	9.73812	8.70867	7.11757	8.66312	n/a	7.4722	5.93274	10.0322	n/a	10.28524	7.41126	9.14794	n/a	n/a	n/a	6.72655	5.65902	6.92647	5.19422	n/a	6.9129	7.39191	10.7428	8.29088	6.02767	n/a	14.87068	n/a	n/a	9.3826	n/a	n/a	6.73706	6.95414	7.15726	9.04322	10.27477	11.87475	n/a	10.97723	7.90019	8.72559	5.16679	7.62147	n/a	10.61587	n/a
alpha_rarefaction_4650_8.txt	4650	8	11.4827	8.3143	n/a	9.54484	9.40386	6.93695	8.22403	n/a	7.50039	5.56383	10.0322	n/a	10.14835	6.92507	8.75816	n/a	n/a	n/a	7.13642	6.2608	6.48341	5.19422	n/a	7.47875	7.39191	10.74696	8.49066	6.66199	n/a	14.35466	n/a	n/a	8.50866	n/a	n/a	6.48365	7.09339	7.06648	9.21923	10.37533	11.97405	n/a	10.99626	8.37476	8.21764	5.13953	7.26988	n/a	10.75606	n/a
alpha_rarefaction_4650_9.txt	4650	9	11.76331	8.09967	n/a	9.91194	9.30098	6.64927	9.45626	n/a	7.5833	5.8428	10.0322	n/a	9.85561	7.1026	8.50343	n/a	n/a	n/a	7.13642	5.85232	6.37076	5.19422	n/a	7.21416	7.28941	10.1686	8.44239	6.8643	n/a	14.58412	n/a	n/a	9.4475	n/a	n/a	6.88514	7.00368	7.04477	8.80359	10.45607	11.89602	n/a	11.00496	8.2028	8.17701	5.20078	7.69957	n/a	10.23305	n/a
alpha_rarefaction_5230_0.txt	5230	0	11.32715	8.34231	n/a	9.82952	9.52055	7.1097	9.25325	n/a	7.41286	5.81601	n/a	n/a	10.20333	7.6336	8.73786	n/a	n/a	n/a	7.13642	6.16981	6.65043	n/a	n/a	7.08471	n/a	10.78166	8.50249	7.13282	n/a	14.71635	n/a	n/a	9.23544	n/a	n/a	6.55475	7.04838	7.18037	8.84643	10.35487	11.8867	n/a	11.04219	8.55437	8.54763	5.12248	7.63169	n/a	10.70624	n/a
alpha_rarefaction_5230_1.txt	5230	1	11.7822	8.21331	n/a	9.99681	9.41079	6.49502	9.25585	n/a	7.79709	5.83285	n/a	n/a	10.32619	7.68703	8.98691	n/a	n/a	n/a	7.13642	5.80204	7.12633	n/a	n/a	7.25484	n/a	11.00257	8.50249	6.70043	n/a	14.8376	n/a	n/a	9.11794	n/a	n/a	7.50377	6.93425	7.29803	8.7591	10.87822	11.94333	n/a	11.04219	8.42863	8.73841	5.20687	7.44979	n/a	10.74009	n/a
alpha_rarefaction_5230_2.txt	5230	2	11.78464	8.04526	n/a	9.99681	9.32189	7.1097	9.43867	n/a	7.87996	5.99826	n/a	n/a	10.20021	7.68331	8.82946	n/a	n/a	n/a	7.13628	5.98826	6.73353	n/a	n/a	7.3379	n/a	10.90475	8.50249	6.60347	n/a	14.93149	n/a	n/a	9.19825	n/a	n/a	6.64616	7.05327	7.25902	8.92245	10.72177	11.99112	n/a	11.04219	8.41127	8.62651	5.30304	7.64788	n/a	10.61455	n/a
alpha_rarefaction_5230_3.txt	5230	3	11.97222	8.34231	n/a	9.99622	9.42661	7.1097	9.36866	n/a	7.44089	5.94232	n/a	n/a	10.3505	7.10959	8.70123	n/a	n/a	n/a	7.11228	6.27985	6.57533	n/a	n/a	7.22581	n/a	11.05327	8.50249	6.64509	n/a	14.77327	n/a	n/a	9.22018	n/a	n/a	6.83675	6.91583	7.41084	9.31136	10.67985	11.99112	n/a	11.04219	8.32383	8.71695	5.26909	7.30988	n/a	10.76956	n/a
alpha_rarefaction_5230_4.txt	5230	4	11.90759	8.20642	n/a	9.99651	9.3127	7.07215	9.42279	n/a	7.36766	5.93201	n/a	n/a	10.34782	7.69598	8.79445	n/a	n/a	n/a	7.13642	6.4025	6.58074	n/a	n/a	7.34449	n/a	10.49671	8.50249	6.36611	n/a	14.92604	n/a	n/a	9.23438	n/a	n/a	7.29992	7.24144	7.57224	8.65107	10.3734	11.98556	n/a	11.04219	8.50447	8.9135	5.37465	7.63169	n/a	10.38153	n/a
alpha_rarefaction_5230_5.txt	5230	5	11.0239	8.2979	n/a	9.94715	9.55771	7.13102	9.063	n/a	7.86513	5.99826	n/a	n/a	10.07382	7.36539	8.76858	n/a	n/a	n/a	7.13642	6.34663	6.94888	n/a	n/a	7.25969	n/a	10.31907	8.50249	7.11896	n/a	14.82621	n/a	n/a	9.47263	n/a	n/a	7.09153	6.74697	7.31865	9.1863	10.88173	11.99112	n/a	10.98391	8.27565	8.74403	5.21114	7.4812	n/a	10.85585	n/a
alpha_rarefaction_5230_6.txt	5230	6	11.85359	8.34231	n/a	9.99681	9.26512	7.13102	8.5692	n/a	7.72285	5.78912	n/a	n/a	10.29138	7.92045	9.03437	n/a	n/a	n/a	7.13642	5.95825	7.17135	n/a	n/a	7.15698	n/a	10.84669	8.50249	7.02269	n/a	14.76926	n/a	n/a	9.66639	n/a	n/a	7.26674	7.1239	7.48866	9.10425	10.4738	11.99112	n/a	11.04219	8.46437	8.36051	4.81981	7.42309	n/a	10.72022	n/a
