	sequences per sample	iteration	C3.110101	8.031003	2.071703	C11.092001	2.40301	7.051803	7.042002	7.070101	4.020701	7.030803	4.010402	4.011602	4.120403	C14.112902	4.112003	10.120602	2.062501	C11.120501	10.061303	8.111401	3.80403	3.052601	2.021503	8.050603	8.011403	7.112902.06.MC044	3.111301.MC026	7.010201.MC242	3.011101.MC225	C11.112101.MC085	C3.092002.MC079	C3.112902.MC078	C14.110102.MC102	2.051801.MC214	7.021304.MC295	10.100501.MC108	10.110901.MC063	2.081802.MC222	2.110501.MC018	7.100101.MC257	4.052802.MC029	7.081001.MC002	4.041101.MC293	7.111402.MC259	2.022002.06.MC210	3.70501.MC223	8.030605.MC276	8.040303.MC045	4.062101.MC043	8.121401.MC285
alpha_rarefaction_5230_3.txt	5230	3	136.0	69.0909090909	n/a	106.571428571	85.0	49.1111111111	96.0	n/a	86.9285714286	46.1666666667	n/a	n/a	111.75	113.153846154	68.5	n/a	n/a	n/a	43.5	37.625	44.875	n/a	n/a	64.1428571429	n/a	126.066666667	58.4	48.6	n/a	204.037037037	n/a	n/a	118.214285714	n/a	n/a	43.1666666667	62.0	72.5	100.666666667	122.75	164.647058824	n/a	128.0	53.4285714286	85.0	25.0	48.5	n/a	127.130434783	n/a
alpha_rarefaction_5230_4.txt	5230	4	133.076923077	67.5	n/a	109.461538462	92.3157894737	52.4285714286	93.0	n/a	87.7692307692	40.6666666667	n/a	n/a	140.5	115.8125	84.7692307692	n/a	n/a	n/a	39.25	45.0	48.4285714286	n/a	n/a	74.0	n/a	119.9375	58.4	56.3333333333	n/a	194.096774194	n/a	n/a	125.142857143	n/a	n/a	49.1428571429	69.5454545455	63.0	82.0	132.083333333	157.285714286	n/a	128.0	48.5	86.7692307692	24.0	49.75	n/a	118.625	n/a
alpha_rarefaction_5230_5.txt	5230	5	119.666666667	73.75	n/a	107.230769231	92.0	52.25	91.2	n/a	93.5714285714	45.5	n/a	n/a	131.769230769	120.0	110.428571429	n/a	n/a	n/a	41.0	40.8571428571	47.4285714286	n/a	n/a	61.6	n/a	111.25	58.4	58.3333333333	n/a	203.25	n/a	n/a	118.0	n/a	n/a	49.1111111111	70.125	60.0	101.111111111	131.083333333	161.105263158	n/a	119.4	48.1111111111	72.5	23.5	51.5	n/a	129.625	n/a
alpha_rarefaction_5230_6.txt	5230	6	132.4	71.1111111111	n/a	111.4	84.4	55.1428571429	74.0	n/a	88.2	41.5	n/a	n/a	113.647058824	108.052631579	79.6153846154	n/a	n/a	n/a	41.0	37.0	52.0	n/a	n/a	60.4285714286	n/a	116.3125	58.4	49.6	n/a	209.2	n/a	n/a	127.235294118	n/a	n/a	43.875	61.2307692308	69.0	93.0	128.272727273	162.055555556	n/a	124.461538462	55.0	66.3529411765	19.75	49.625	n/a	129.25	n/a
alpha_rarefaction_5230_7.txt	5230	7	150.75	68.625	n/a	108.0	92.5	53.4285714286	76.8571428571	n/a	87.0666666667	38.625	n/a	n/a	124.1875	114.8125	83.0	n/a	n/a	n/a	48.0	41.1666666667	49.0	n/a	n/a	64.75	n/a	122.071428571	58.4	49.75	n/a	204.291666667	n/a	n/a	121.176470588	n/a	n/a	51.0	59.5714285714	61.1666666667	98.5	133.0	162.117647059	n/a	124.461538462	56.1666666667	85.0714285714	25.75	51.625	n/a	129.625	n/a
alpha_rarefaction_5230_8.txt	5230	8	116.176470588	70.5	n/a	110.769230769	103.6	48.875	79.6666666667	n/a	103.3	43.0	n/a	n/a	118.235294118	115.055555556	65.5454545455	n/a	n/a	n/a	38.0	43.25	45.875	n/a	n/a	63.4285714286	n/a	113.25	58.4	65.8571428571	n/a	189.6	n/a	n/a	124.157894737	n/a	n/a	40.0	58.0909090909	74.75	91.2727272727	127.0	161.105263158	n/a	132.272727273	44.25	68.5	22.5	54.625	n/a	136.894736842	n/a
alpha_rarefaction_5230_9.txt	5230	9	116.214285714	65.6	n/a	109.714285714	86.6875	52.4285714286	66.6666666667	n/a	89.5714285714	41.0	n/a	n/a	114.647058824	113.666666667	76.0588235294	n/a	n/a	n/a	41.0	42.4285714286	48.75	n/a	n/a	59.6	n/a	132.461538462	58.4	53.5	n/a	192.714285714	n/a	n/a	119.0	n/a	n/a	43.1111111111	63.5833333333	65.1428571429	94.3333333333	121.071428571	164.647058824	n/a	128.0	60.6	71.0	19.75	51.6666666667	n/a	127.625	n/a
alpha_rarefaction_5810_0.txt	5810	0	146.363636364	n/a	n/a	n/a	90.4	n/a	83.4285714286	n/a	95.5714285714	43.1428571429	n/a	n/a	119.647058824	119.142857143	88.0	n/a	n/a	n/a	n/a	45.0	53.0	n/a	n/a	66.1111111111	n/a	119.3125	n/a	49.0	n/a	197.6	n/a	n/a	116.913043478	n/a	n/a	48.0	63.0769230769	61.0	92.6666666667	131.0	n/a	n/a	n/a	52.5	78.1111111111	29.0	50.2	n/a	132.25	n/a
alpha_rarefaction_5810_1.txt	5810	1	125.25	n/a	n/a	n/a	90.1764705882	n/a	74.1428571429	n/a	94.5454545455	45.5	n/a	n/a	135.0	109.0	90.1	n/a	n/a	n/a	n/a	43.1666666667	50.75	n/a	n/a	67.375	n/a	118.117647059	n/a	56.75	n/a	205.64	n/a	n/a	123.176470588	n/a	n/a	41.75	62.4375	65.75	82.7142857143	145.909090909	n/a	n/a	n/a	51.625	81.1538461538	25.75	52.6666666667	n/a	130.285714286	n/a
alpha_rarefaction_5810_2.txt	5810	2	123.882352941	n/a	n/a	n/a	95.4	n/a	74.0	n/a	91.0588235294	43.1428571429	n/a	n/a	110.8	126.428571429	85.5	n/a	n/a	n/a	n/a	47.2	47.4285714286	n/a	n/a	62.0	n/a	119.3125	n/a	56.5454545455	n/a	188.322580645	n/a	n/a	120.434782609	n/a	n/a	65.5	61.8125	60.8571428571	90.0	124.25	n/a	n/a	n/a	52.4285714286	81.125	19.2	51.0	n/a	127.142857143	n/a
alpha_rarefaction_5810_3.txt	5810	3	123.157894737	n/a	n/a	n/a	90.2142857143	n/a	84.2	n/a	93.6153846154	46.0	n/a	n/a	117.647058824	134.909090909	73.7692307692	n/a	n/a	n/a	n/a	35.6666666667	45.0	n/a	n/a	66.1428571429	n/a	119.3125	n/a	59.0	n/a	193.034482759	n/a	n/a	122.5	n/a	n/a	50.4285714286	61.4615384615	60.8571428571	94.1111111111	152.111111111	n/a	n/a	n/a	54.5	87.1	22.2	51.5	n/a	136.235294118	n/a
alpha_rarefaction_5810_4.txt	5810	4	126.083333333	n/a	n/a	n/a	88.9285714286	n/a	77.4285714286	n/a	91.7692307692	49.0	n/a	n/a	122.894736842	142.769230769	79.8333333333	n/a	n/a	n/a	n/a	45.0	47.3333333333	n/a	n/a	60.5	n/a	119.3125	n/a	69.1111111111	n/a	188.096774194	n/a	n/a	118.066666667	n/a	n/a	39.1	64.7142857143	61.1666666667	102.0	133.071428571	n/a	n/a	n/a	54.875	83.6153846154	36.0	55.2	n/a	127.0	n/a
alpha_rarefaction_5810_5.txt	5810	5	146.111111111	n/a	n/a	n/a	89.4	n/a	80.8571428571	n/a	97.0555555556	40.5	n/a	n/a	111.8	123.0	96.2727272727	n/a	n/a	n/a	n/a	42.0	44.0	n/a	n/a	70.1666666667	n/a	119.3125	n/a	58.4615384615	n/a	204.0	n/a	n/a	119.777777778	n/a	n/a	42.0	60.2142857143	64.1428571429	77.6666666667	130.214285714	n/a	n/a	n/a	50.5	98.5454545455	23.6666666667	51.5	n/a	124.5	n/a
alpha_rarefaction_5810_6.txt	5810	6	141.076923077	n/a	n/a	n/a	92.125	n/a	92.2	n/a	95.0	43.0	n/a	n/a	111.285714286	109.058823529	94.2727272727	n/a	n/a	n/a	n/a	56.75	46.1111111111	n/a	n/a	60.0	n/a	119.3125	n/a	54.375	n/a	201.322580645	n/a	n/a	119.0	n/a	n/a	45.1111111111	74.3	59.0	91.8333333333	147.545454545	n/a	n/a	n/a	44.625	79.25	20.1666666667	50.5	n/a	129.636363636	n/a
alpha_rarefaction_5810_7.txt	5810	7	130.0	n/a	n/a	n/a	85.5	n/a	98.0	n/a	92.0588235294	41.0	n/a	n/a	107.5	103.526315789	81.1538461538	n/a	n/a	n/a	n/a	42.1666666667	53.0	n/a	n/a	54.8	n/a	119.3125	n/a	62.0	n/a	195.6	n/a	n/a	114.181818182	n/a	n/a	45.875	70.0	59.1111111111	77.1	129.428571429	n/a	n/a	n/a	49.1111111111	67.0666666667	30.0	53.6	n/a	130.285714286	n/a
alpha_rarefaction_5810_8.txt	5810	8	135.076923077	n/a	n/a	n/a	89.5	n/a	87.1428571429	n/a	102.0	43.1428571429	n/a	n/a	118.473684211	111.2	87.4615384615	n/a	n/a	n/a	n/a	43.25	49.6666666667	n/a	n/a	60.2307692308	n/a	119.3125	n/a	61.1428571429	n/a	199.7	n/a	n/a	119.058823529	n/a	n/a	48.75	64.125	64.0	101.25	132.071428571	n/a	n/a	n/a	45.5	95.0	23.5	48.1428571429	n/a	130.285714286	n/a
alpha_rarefaction_5810_9.txt	5810	9	166.8	n/a	n/a	n/a	91.1764705882	n/a	84.4285714286	n/a	89.0666666667	42.5	n/a	n/a	117.473684211	112.5	84.5	n/a	n/a	n/a	n/a	50.5	48.25	n/a	n/a	63.75	n/a	119.3125	n/a	52.0909090909	n/a	197.777777778	n/a	n/a	122.571428571	n/a	n/a	54.6	67.0	79.0	78.75	125.714285714	n/a	n/a	n/a	50.6	74.5	26.75	47.25	n/a	134.5	n/a
